ts,group,domain,llc_occ_MB,mbm_total_GBps,mbm_local_GBps
308.1,harvest,mon_L3_01,240.2,88.73,88.73
310.1,harvest,mon_L3_00,265.5,62.77,0.00
310.1,harvest,mon_L3_01,278.4,88.58,88.58
312.1,harvest,mon_L3_00,272.0,62.91,0.00
312.1,harvest,mon_L3_01,274.3,88.99,88.99
314.1,harvest,mon_L3_00,276.6,62.98,0.00
314.1,harvest,mon_L3_01,274.7,89.05,89.05
316.1,harvest,mon_L3_00,266.2,62.78,0.00
316.1,harvest,mon_L3_01,275.5,88.90,88.90
318.1,harvest,mon_L3_00,272.8,62.85,0.00
318.1,harvest,mon_L3_01,270.9,88.74,88.74
320.1,harvest,mon_L3_00,266.4,63.15,0.00
320.1,harvest,mon_L3_01,278.1,89.05,89.05
322.1,harvest,mon_L3_00,273.0,62.87,0.00
322.1,harvest,mon_L3_01,277.4,89.02,89.02
324.1,harvest,mon_L3_00,279.7,62.73,0.00
324.1,harvest,mon_L3_01,272.0,89.03,89.03
326.1,harvest,mon_L3_00,261.7,62.69,0.00
326.1,harvest,mon_L3_01,274.1,88.83,88.83
328.1,harvest,mon_L3_00,260.5,62.43,0.00
328.1,harvest,mon_L3_01,273.9,88.61,88.61
330.1,harvest,mon_L3_00,273.8,62.43,0.00
330.1,harvest,mon_L3_01,273.8,88.31,88.31
332.1,harvest,mon_L3_00,272.5,62.86,0.00
332.1,harvest,mon_L3_01,275.6,89.04,89.04
334.1,harvest,mon_L3_00,269.3,62.99,0.00
334.1,harvest,mon_L3_01,273.6,89.12,89.12
336.1,harvest,mon_L3_00,280.3,62.84,0.00
336.1,harvest,mon_L3_01,274.7,88.98,88.98
338.1,harvest,mon_L3_00,257.9,62.79,0.00
338.1,harvest,mon_L3_01,254.1,88.93,88.93
340.1,harvest,mon_L3_00,277.3,63.05,0.00
340.1,harvest,mon_L3_01,277.6,89.09,89.09
342.1,harvest,mon_L3_00,274.5,62.91,0.00
342.1,harvest,mon_L3_01,275.9,89.03,89.03
344.1,harvest,mon_L3_00,278.2,62.82,0.00
344.1,harvest,mon_L3_01,269.2,89.13,89.13
346.1,harvest,mon_L3_00,263.0,62.88,0.00
346.1,harvest,mon_L3_01,263.1,88.85,88.85
348.1,harvest,mon_L3_00,267.7,62.90,0.00
348.1,harvest,mon_L3_01,272.7,88.87,88.87
350.1,harvest,mon_L3_00,272.6,62.89,0.00
350.1,harvest,mon_L3_01,270.9,88.90,88.90
352.1,harvest,mon_L3_00,276.2,62.87,0.00
352.1,harvest,mon_L3_01,270.9,88.86,88.86
354.1,harvest,mon_L3_00,276.3,62.99,0.00
354.1,harvest,mon_L3_01,271.4,88.94,88.94
356.1,harvest,mon_L3_00,277.6,62.98,0.00
356.1,harvest,mon_L3_01,273.2,89.01,89.01
358.1,harvest,mon_L3_00,268.9,62.95,0.00
358.1,harvest,mon_L3_01,274.3,89.10,89.10
360.1,harvest,mon_L3_00,277.3,62.92,0.00
360.1,harvest,mon_L3_01,272.2,89.18,89.18
362.1,harvest,mon_L3_00,274.6,62.96,0.00
362.1,harvest,mon_L3_01,269.6,88.95,88.95
364.1,harvest,mon_L3_00,277.5,62.83,0.00
364.1,harvest,mon_L3_01,278.0,88.92,88.92
366.1,harvest,mon_L3_00,272.1,63.09,0.00
366.1,harvest,mon_L3_01,279.4,88.90,88.90
368.1,harvest,mon_L3_00,268.6,63.13,0.00
368.1,harvest,mon_L3_01,277.4,89.23,89.23
370.1,harvest,mon_L3_00,267.4,62.51,0.00
370.1,harvest,mon_L3_01,276.2,88.81,88.81
372.1,harvest,mon_L3_00,270.2,62.55,0.00
372.1,harvest,mon_L3_01,270.4,88.51,88.51
374.1,harvest,mon_L3_00,263.3,62.53,0.00
374.1,harvest,mon_L3_01,272.1,88.57,88.57
376.1,harvest,mon_L3_00,260.4,62.62,0.00
376.1,harvest,mon_L3_01,269.2,88.51,88.50
378.1,harvest,mon_L3_00,268.9,62.69,0.00
378.1,harvest,mon_L3_01,278.6,88.50,88.50
380.1,harvest,mon_L3_00,267.4,62.57,0.00
380.1,harvest,mon_L3_01,276.1,88.73,88.73
382.1,harvest,mon_L3_00,266.6,62.70,0.00
382.1,harvest,mon_L3_01,277.7,88.85,88.85
384.1,harvest,mon_L3_00,265.0,62.71,0.00
384.1,harvest,mon_L3_01,271.6,88.62,88.62
386.1,harvest,mon_L3_00,267.3,62.78,0.00
386.1,harvest,mon_L3_01,277.6,88.68,88.68
388.1,harvest,mon_L3_00,276.0,63.02,0.00
388.1,harvest,mon_L3_01,283.1,89.03,89.03
390.1,harvest,mon_L3_00,269.2,62.93,0.00
390.1,harvest,mon_L3_01,281.6,88.69,88.70
392.1,harvest,mon_L3_00,260.9,62.68,0.00
392.1,harvest,mon_L3_01,277.0,88.35,88.35
394.1,harvest,mon_L3_00,262.1,62.53,0.00
394.1,harvest,mon_L3_01,278.8,88.28,88.28
396.1,harvest,mon_L3_00,275.4,63.09,0.00
396.1,harvest,mon_L3_01,267.1,89.05,89.05
398.1,harvest,mon_L3_00,277.6,63.17,0.00
398.1,harvest,mon_L3_01,271.5,89.18,89.18
400.1,harvest,mon_L3_00,275.9,63.24,0.00
400.1,harvest,mon_L3_01,277.7,89.08,89.08
402.1,harvest,mon_L3_00,275.7,63.15,0.00
402.1,harvest,mon_L3_01,276.6,89.17,89.17
404.1,harvest,mon_L3_00,261.9,63.35,0.00
404.1,harvest,mon_L3_01,275.0,89.44,89.44
406.1,harvest,mon_L3_00,257.9,63.41,0.00
406.1,harvest,mon_L3_01,276.0,89.28,89.28
